ruta,carpeta,archivo,variedad,clase,hoja_id,hoja_L_med,hoja_L_desv,hoja_a_med,hoja_b_med,hoja_b_desv,hoja_f_oscuro,hoja_f_verdoso,hoja_f_claro,hoja_textura,lado_L_med,lado_L_desv,lado_a_med,lado_b_med,lado_b_desv,lado_f_oscuro,lado_f_verdoso,lado_f_claro,lado_textura,lado_abs_L_med,lado_abs_L_desv,lado_abs_a_med,lado_abs_b_med,lado_abs_b_desv,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_f_claro,lado_abs_textura,largo_pulg,ancho_pulg,aspecto,solidez,cobertura,hoja_entre_util,fondo_L_med,fondo_L_desv,fondo_a_med,fondo_b_med,fondo_b_desv,fondo_f_oscuro,fondo_f_verdoso,fondo_f_claro,fondo_textura
Habano/XL Derecho/20260828_182303148_iOS.heic,Habano/XL Derecho,20260828_182303148_iOS.heic,habano,xr_der,hoja_0824,157.6321,28.2151,8.1924,33.2725,4.4359,0.0671,0.0327,0.0539,93.334,-0.4104,-0.0291,0.0352,-0.4552,0.0657,-0.1266,-0.2424,0.1739,-0.0275,0.4104,0.0291,0.0352,0.4552,0.0657,0.1266,0.2424,0.1739,0.0275,18.2429,10.3992,0.5035,0.9478,0.3916,1.2978,91.0049,71.1285,0.2065,-0.1138,8.7424,0.0,0.0111,0.1476,39.522
Habano/XL Derecho/20260828_182316589_iOS.heic,Habano/XL Derecho,20260828_182316589_iOS.heic,habano,xr_der,hoja_0825,167.9821,31.2684,9.8268,42.6048,5.5099,0.0693,0.0598,0.0198,92.0261,-0.1865,-0.0525,-0.0046,0.0358,-0.0334,0.0741,-0.2053,0.3595,0.0215,0.1865,0.0525,0.0046,0.0358,0.0334,0.0741,0.2053,0.3595,0.0215,15.5902,8.4815,0.4715,0.9283,0.2653,1.2204,97.0133,68.783,-0.2516,-0.0163,8.6591,0.0,0.0099,0.1455,41.7274
Habano/XL Derecho/20260828_182335883_iOS.heic,Habano/XL Derecho,20260828_182335883_iOS.heic,habano,xr_der,hoja_0826,171.9167,26.1839,6.6365,44.7128,4.2764,0.0747,0.0614,0.04,96.0707,-0.2646,-0.0254,0.1677,-0.5514,-0.0166,-0.0624,0.1777,0.0713,0.0013,0.2646,0.0254,0.1677,0.5514,0.0166,0.0624,0.1777,0.0713,0.0013,14.7607,8.3989,0.4931,0.9367,0.2433,1.183,85.8654,75.5964,-0.4849,0.1224,6.109,0.0,0.0368,0.1459,40.3067
Habano/XL Derecho/20260828_182354128_iOS.heic,Habano/XL Derecho,20260828_182354128_iOS.heic,habano,xr_der,hoja_0827,165.5353,28.7627,7.2873,36.846,4.3062,0.0709,0.0773,0.0497,91.3943,-0.3044,-0.0882,0.0155,-0.2215,-0.0441,-0.0172,-0.0308,0.0223,-0.0519,0.3044,0.0882,0.0155,0.2215,0.0441,0.0172,0.0308,0.0223,0.0519,16.5878,8.7152,0.4466,0.9284,0.3066,1.2863,93.2612,67.131,0.6516,1.1287,5.3201,0.0,0.037,0.1429,38.7984
Habano/XL Derecho/20260828_182434429_iOS.heic,Habano/XL Derecho,20260828_182434429_iOS.heic,habano,xr_der,hoja_0829,160.3728,31.3111,6.3129,37.7504,4.5419,0.0761,0.0569,0.0452,104.4774,-0.4147,0.0269,-0.0568,-0.5997,0.0768,-0.0519,-0.0314,0.0482,0.0391,0.4147,0.0269,0.0568,0.5997,0.0768,0.0519,0.0314,0.0482,0.0391,16.5933,10.2813,0.4957,0.9336,0.3553,1.2952,93.5607,71.8302,0.0729,0.1205,2.2205,0.0,0.0595,0.1494,40.4045
Habano/XL Derecho/20260828_182446222_iOS.heic,Habano/XL Derecho,20260828_182446222_iOS.heic,habano,xr_der,hoja_0830,161.1834,26.9875,7.6822,39.8554,4.5615,0.075,0.0749,0.0456,92.8107,-0.4445,0.0457,-0.0369,-0.7633,-0.0136,-0.034,0.2071,-0.0466,0.055,0.4445,0.0457,0.0369,0.7633,0.0136,0.034,0.2071,0.0466,0.055,17.1081,9.6648,0.4708,0.9096,0.3172,1.321,102.3878,67.0435,-0.2705,1.24,2.3776,0.0095,0.0842,0.1573,42.9071
Habano/XL Derecho/20260828_182501998_iOS.heic,Habano/XL Derecho,20260828_182501998_iOS.heic,habano,xr_der,hoja_0831,158.1527,30.7072,7.5295,35.4381,6.6694,0.0763,0.0466,0.0388,95.8679,-0.368,0.016,-0.0083,-0.5567,0.3225,-0.0231,0.0031,0.1905,0.1139,0.368,0.016,0.0083,0.5567,0.3225,0.0231,0.0031,0.1905,0.1139,16.3303,7.92,0.4042,0.9227,0.2662,1.283,104.0194,68.637,0.0571,0.526,2.5023,0.0476,0.058,0.1481,43.2477
Habano/XL Izq/20260828_165541988_iOS.heic,Habano/XL Izq,20260828_165541988_iOS.heic,habano,xl_izq,hoja_0836,161.5211,23.1969,9.2051,39.3485,3.2611,0.071,0.0442,0.0413,80.0109,-0.1541,0.0025,0.1632,0.149,-0.0289,-0.0132,0.0907,-0.0742,0.0039,0.1541,0.0025,0.1632,0.149,0.0289,0.0132,0.0907,0.0742,0.0039,16.8416,9.9961,0.4847,0.9202,0.3187,1.3104,90.9742,73.5702,0.7137,-1.4182,3.9315,0.0,0.0907,0.1551,44.2729
Habano/XL Izq/20260828_170344654_iOS.heic,Habano/XL Izq,20260828_170344654_iOS.heic,habano,xl_izq,hoja_0840,163.9203,24.2388,8.6628,34.8865,3.6298,0.0685,0.0694,0.0473,88.196,-0.1535,0.0082,0.1519,-0.0624,-0.0633,-0.0049,0.027,-0.0363,0.0061,0.1535,0.0082,0.1519,0.0624,0.0633,0.0049,0.027,0.0363,0.0061,15.7404,9.8397,0.4688,0.8787,0.2806,1.2484,99.0239,66.337,0.7094,-1.3617,5.5594,0.0,0.013,0.1413,43.9498
Habano/XL Izq/20260828_170356063_iOS.heic,Habano/XL Izq,20260828_170356063_iOS.heic,habano,xl_izq,hoja_0841,157.2875,26.0827,10.2765,39.2629,4.0882,0.0718,0.0424,0.0304,85.4673,-0.158,0.0172,0.0943,-0.0156,0.0969,-0.1191,0.1662,0.1194,0.0907,0.158,0.0172,0.0943,0.0156,0.0969,0.1191,0.1662,0.1194,0.0907,15.6787,9.2312,0.471,0.9036,0.2521,1.2384,91.897,75.7706,0.282,-1.899,3.219,0.0,0.0515,0.1563,41.7987
Habano/XL Izq/20260828_170437654_iOS.heic,Habano/XL Izq,20260828_170437654_iOS.heic,habano,xl_izq,hoja_0842,165.8338,23.751,8.7007,39.5285,3.4685,0.0707,0.08,0.0471,79.2987,-0.3597,-0.0146,0.3387,0.3013,-0.0384,-0.0681,0.1544,-0.0236,0.0619,0.3597,0.0146,0.3387,0.3013,0.0384,0.0681,0.1544,0.0236,0.0619,17.2465,10.1321,0.47,0.9069,0.3105,1.2971,94.6261,69.6012,0.6881,-0.4304,5.6248,0.0,0.0219,0.1489,43.3377
Habano/XL Izq/20260828_170501661_iOS.heic,Habano/XL Izq,20260828_170501661_iOS.heic,habano,xl_izq,hoja_0843,158.6279,23.5544,8.5964,34.5857,3.5469,0.0621,0.0663,0.0522,82.014,-0.3719,-0.0351,0.0309,0.0908,-0.0764,-0.0314,-0.0777,0.0462,0.0279,0.3719,0.0351,0.0309,0.0908,0.0764,0.0314,0.0777,0.0462,0.0279,15.879,9.4561,0.4764,0.9228,0.2805,1.2499,94.2492,68.3644,0.4982,0.5025,6.4722,0.0,0.0296,0.1412,39.2025
Habano/XL Izq/20260828_170601248_iOS.heic,Habano/XL Izq,20260828_170601248_iOS.heic,habano,xl_izq,hoja_0845,161.9846,25.1686,7.5376,37.3812,4.7122,0.0644,0.05,0.0505,81.8987,-0.0337,0.0308,-0.1659,0.6029,-0.0535,0.0476,-0.2777,-0.3649,0.1297,0.0337,0.0308,0.1659,0.6029,0.0535,0.0476,0.2777,0.3649,0.1297,16.2741,9.6315,0.4833,0.9025,0.2936,1.2579,94.7968,72.3301,0.4025,-0.5614,4.8229,0.0,0.0443,0.1515,43.2924
Habano/XL Izq/20260828_170625746_iOS.heic,Habano/XL Izq,20260828_170625746_iOS.heic,habano,xl_izq,hoja_0846,165.2183,23.3392,6.0368,37.6883,3.5236,0.0731,0.0351,0.0465,79.4348,-0.385,0.0096,0.0678,-0.627,-0.0496,-0.0713,-0.3023,0.0511,0.0638,0.385,0.0096,0.0678,0.627,0.0496,0.0713,0.3023,0.0511,0.0638,17.1376,10.4109,0.486,0.9273,0.3276,1.3204,85.3133,74.0522,0.5461,-3.506,3.6056,0.0,0.0224,0.1555,42.7586
Habano/XL Izq/20260828_170746360_iOS.heic,Habano/XL Izq,20260828_170746360_iOS.heic,habano,xl_izq,hoja_0848,170.3605,23.0012,9.0889,39.0116,3.6483,0.0662,0.0575,0.0541,84.4112,-0.5594,-0.0349,0.2789,-0.3615,-0.0697,-0.0474,-0.4051,0.1255,-0.0043,0.5594,0.0349,0.2789,0.3615,0.0697,0.0474,0.4051,0.1255,0.0043,15.4664,9.4505,0.4888,0.9195,0.2638,1.2158,99.6604,67.3517,0.3184,-0.8295,3.8283,0.0,0.0298,0.1459,42.2337
Habano/XL Izq/20260828_170800482_iOS.heic,Habano/XL Izq,20260828_170800482_iOS.heic,habano,xl_izq,hoja_0849,165.9645,23.106,8.0031,36.5485,3.2557,0.0721,0.0429,0.0373,83.4014,-0.5371,-0.0099,0.0899,-0.2871,-0.0013,-0.0331,-0.1227,0.0072,0.0199,0.5371,0.0099,0.0899,0.2871,0.0013,0.0331,0.1227,0.0072,0.0199,15.7886,9.7822,0.4647,0.8985,0.2907,1.254,95.749,64.4022,0.6573,-0.2424,6.0298,0.0,0.0193,0.1373,41.3038
Habano/XL Izq/20260828_170906209_iOS.heic,Habano/XL Izq,20260828_170906209_iOS.heic,habano,xl_izq,hoja_0851,167.6839,25.4398,7.8371,41.7019,3.9117,0.0718,0.0714,0.0367,87.8998,-0.2088,-0.0226,-0.1647,0.1174,0.0399,-0.0786,0.0099,0.085,0.0584,0.2088,0.0226,0.1647,0.1174,0.0399,0.0786,0.0099,0.085,0.0584,16.3507,9.9164,0.4852,0.9188,0.298,1.2737,85.0567,73.0275,0.6022,-0.6666,6.0253,0.0,0.0332,0.1479,41.6441
Habano/XL Izq/20260828_170943707_iOS.heic,Habano/XL Izq,20260828_170943707_iOS.heic,habano,xl_izq,hoja_0853,170.2995,23.9516,9.3726,37.6157,3.4776,0.069,0.046,0.0347,86.6302,-0.3976,-0.0119,0.2911,-0.1659,-0.0434,-0.0364,-0.106,-0.1,0.0278,0.3976,0.0119,0.2911,0.1659,0.0434,0.0364,0.106,0.1,0.0278,15.3629,10.0446,0.4904,0.8944,0.2821,1.2095,94.8275,67.9847,0.5198,-1.5903,3.2159,0.0,0.1077,0.1415,40.2337
Habano/XL Izq/20260828_171040345_iOS.heic,Habano/XL Izq,20260828_171040345_iOS.heic,habano,xl_izq,hoja_0856,162.5819,25.7453,8.0579,37.0243,4.6924,0.0573,0.0513,0.0303,83.1938,-0.2534,-0.1516,-0.0499,0.0574,-0.2476,0.0461,-0.1095,0.518,-0.0434,0.2534,0.1516,0.0499,0.0574,0.2476,0.0461,0.1095,0.518,0.0434,16.5845,8.9877,0.4064,0.8393,0.2793,1.2997,102.7126,67.6247,0.4412,1.6808,7.4551,0.0436,0.0388,0.1428,41.057
Habano/XL Izq/20260828_171115326_iOS.heic,Habano/XL Izq,20260828_171115326_iOS.heic,habano,xl_izq,hoja_0857,167.0212,25.2981,9.1125,38.7704,4.0956,0.0693,0.0521,0.0442,81.654,-0.4906,-0.041,0.1292,-0.3122,-0.095,-0.052,-0.0145,0.0305,-0.0028,0.4906,0.041,0.1292,0.3122,0.095,0.052,0.0145,0.0305,0.0028,16.3243,11.2456,0.5511,0.9215,0.3443,1.2546,87.4232,68.6586,0.596,-1.7048,3.7196,0.0,0.0152,0.1418,38.7982
Habano/XL Izq/20260828_171142039_iOS.heic,Habano/XL Izq,20260828_171142039_iOS.heic,habano,xl_izq,hoja_0859,163.3108,24.9875,6.5904,36.4377,3.8132,0.0706,0.0511,0.0477,88.4694,-0.0782,-0.025,0.46,0.2048,-0.0743,-0.0236,-0.0876,0.0119,-0.0391,0.0782,0.025,0.46,0.2048,0.0743,0.0236,0.0876,0.0119,0.0391,17.1985,9.7866,0.4457,0.8765,0.3114,1.311,89.6698,74.6537,0.1596,-2.1574,2.7276,0.0,0.0564,0.1548,44.6804
Habano/XL Izq/20260828_171219312_iOS.heic,Habano/XL Izq,20260828_171219312_iOS.heic,habano,xl_izq,hoja_0860,173.3615,23.0238,7.8061,38.0661,3.5774,0.0683,0.0698,0.0484,74.1995,-0.3743,-0.0257,-0.1035,-0.0838,0.0112,-0.0572,-0.1565,0.0969,-0.0115,0.3743,0.0257,0.1035,0.0838,0.0112,0.0572,0.1565,0.0969,0.0115,17.1638,10.1157,0.4911,0.9164,0.3132,1.3008,88.4125,65.9759,0.85,-0.2603,5.8647,0.0,0.0122,0.1336,38.8634
Habano/XL Izq/20260828_171234274_iOS.heic,Habano/XL Izq,20260828_171234274_iOS.heic,habano,xl_izq,hoja_0861,167.7597,24.0637,6.7504,35.387,4.2577,0.0695,0.0298,0.033,82.092,-0.2117,0.041,0.263,0.3836,-0.0421,0.068,-0.1409,-0.1771,0.0931,0.2117,0.041,0.263,0.3836,0.0421,0.068,0.1409,0.1771,0.0931,17.0456,11.5082,0.5626,0.9356,0.3699,1.2945,88.8144,67.2391,0.2347,-5.6489,4.656,0.0,0.068,0.1455,40.247
Habano/XL Izq/20260828_171250628_iOS.heic,Habano/XL Izq,20260828_171250628_iOS.heic,habano,xl_izq,hoja_0862,166.3629,24.5074,8.0634,33.3228,5.8818,0.062,0.0505,0.0464,80.159,-0.4016,-0.0444,0.2335,0.2297,-0.4166,0.0701,-0.3654,-0.1005,0.0686,0.4016,0.0444,0.2335,0.2297,0.4166,0.0701,0.3654,0.1005,0.0686,16.1531,10.385,0.5143,0.8835,0.2967,1.2241,90.771,67.9857,0.6066,0.0154,6.4072,0.0,0.091,0.1273,37.3757
Habano/XL Izq/20260828_171451395_iOS.heic,Habano/XL Izq,20260828_171451395_iOS.heic,habano,xl_izq,hoja_0867,174.2089,25.4246,6.5814,39.5337,4.8997,0.0691,0.0787,0.046,80.3198,-0.4404,0.0297,0.1193,-0.3865,-0.0505,-0.0982,-0.1445,0.1042,0.0644,0.4404,0.0297,0.1193,0.3865,0.0505,0.0982,0.1445,0.1042,0.0644,17.742,10.8851,0.5113,0.9253,0.3533,1.3155,88.2934,69.5968,0.1937,-1.8179,3.7267,0.0,0.0417,0.1439,39.7637
Habano/XL Izq/20260828_171601118_iOS.heic,Habano/XL Izq,20260828_171601118_iOS.heic,habano,xl_izq,hoja_0868,168.5518,25.3191,9.5026,42.1768,3.9737,0.0723,0.0635,0.0336,81.3087,-0.7891,0.1078,0.3085,-0.6376,0.0093,-0.053,-0.0813,0.121,0.126,0.7891,0.1078,0.3085,0.6376,0.0093,0.053,0.0813,0.121,0.126,18.4424,10.1581,0.4865,0.957,0.3422,1.2983,78.4885,74.3202,0.5532,-1.4535,4.2896,0.0,0.0223,0.15,39.4474
Habano/XL Izq/20260828_171741554_iOS.heic,Habano/XL Izq,20260828_171741554_iOS.heic,habano,xl_izq,hoja_0872,164.3637,25.1658,8.6826,40.5215,4.2877,0.0705,0.0429,0.0376,81.4307,-0.0305,0.0893,0.0259,0.5543,0.0244,0.0521,-0.1453,0.0863,0.0826,0.0305,0.0893,0.0259,0.5543,0.0244,0.0521,0.1453,0.0863,0.0826,16.8113,11.0805,0.5273,0.882,0.3275,1.2865,92.5171,73.7364,0.2349,-1.4624,2.646,0.0,0.0382,0.1567,43.6308
Habano/XL Izq/20260828_171758867_iOS.heic,Habano/XL Izq,20260828_171758867_iOS.heic,habano,xl_izq,hoja_0873,165.9043,24.1336,7.4594,37.2819,3.5586,0.072,0.0407,0.0297,74.6603,-0.4112,0.0121,0.309,0.0642,0.0719,-0.0646,-0.3132,-0.0767,0.0859,0.4112,0.0121,0.309,0.0642,0.0719,0.0646,0.3132,0.0767,0.0859,17.9426,10.9004,0.5063,0.9345,0.3568,1.3014,95.2685,68.459,0.8748,-1.6898,5.2248,0.0,0.06,0.1372,40.6718
Habano/XL Izq/20260828_171906258_iOS.heic,Habano/XL Izq,20260828_171906258_iOS.heic,habano,xl_izq,hoja_0877,171.0381,29.5396,7.4356,39.6847,5.064,0.0584,0.047,0.0156,85.4169,-0.2876,0.0945,0.0888,-0.0626,0.1297,-0.0188,-0.0928,-0.4578,0.0784,0.2876,0.0945,0.0888,0.0626,0.1297,0.0188,0.0928,0.4578,0.0784,18.0934,9.6721,0.4366,0.8943,0.3232,1.3204,90.9521,69.6867,0.2472,-1.4506,3.5138,0.0,0.037,0.1467,40.7793
Habano/XL Izq/20260828_171927020_iOS.heic,Habano/XL Izq,20260828_171927020_iOS.heic,habano,xl_izq,hoja_0878,167.5783,23.6169,8.1696,34.2997,3.7,0.0692,0.0552,0.0418,77.9688,-0.2501,-0.0192,0.409,0.4708,-0.0381,-0.0244,0.0132,0.0486,0.0207,0.2501,0.0192,0.409,0.4708,0.0381,0.0244,0.0132,0.0486,0.0207,18.4509,10.7184,0.5035,0.9728,0.3742,1.3217,96.5002,67.0526,0.5327,-3.4281,4.21,0.0,0.1131,0.1406,41.4248
Habano/XL Izq/20260828_171945464_iOS.heic,Habano/XL Izq,20260828_171945464_iOS.heic,habano,xl_izq,hoja_0879,167.6029,25.809,7.5253,33.6177,3.81,0.068,0.0501,0.0408,83.1565,-0.3089,-0.0399,0.176,-0.1802,-0.0118,-0.0319,-0.1282,0.0467,0.0061,0.3089,0.0399,0.176,0.1802,0.0118,0.0319,0.1282,0.0467,0.0061,17.3285,10.7269,0.4952,0.8873,0.3387,1.2847,91.5626,65.5806,0.8113,-3.1413,5.3377,0.0,0.0634,0.1369,42.3054
Habano/XL Izq/20260828_172026802_iOS.heic,Habano/XL Izq,20260828_172026802_iOS.heic,habano,xl_izq,hoja_0880,168.0503,24.8115,7.5737,36.3464,3.3826,0.0668,0.0897,0.0456,82.0492,-0.491,0.0088,0.3116,-0.0735,0.1304,-0.0572,-0.3597,-0.2161,0.0472,0.491,0.0088,0.3116,0.0735,0.1304,0.0572,0.3597,0.2161,0.0472,17.2428,11.7688,0.546,0.9151,0.3921,1.3095,89.1974,71.8652,0.3936,-4.0578,2.951,0.0,0.0199,0.1534,42.6941
Habano/XL Izq/20260828_172101120_iOS.heic,Habano/XL Izq,20260828_172101120_iOS.heic,habano,xl_izq,hoja_0882,168.3868,26.2511,7.8334,36.9474,4.2244,0.0703,0.0487,0.0449,81.7998,-0.5557,-0.0141,0.0401,-0.4424,-0.0683,-0.0281,0.1313,0.35,0.0147,0.5557,0.0141,0.0401,0.4424,0.0683,0.0281,0.1313,0.35,0.0147,17.2595,9.7284,0.4697,0.936,0.2894,1.3094,91.569,70.1184,0.3746,-1.4931,3.5032,0.0,0.0223,0.1409,37.1688
Habano/XL Izq/20260828_172137470_iOS.heic,Habano/XL Izq,20260828_172137470_iOS.heic,habano,xl_izq,hoja_0884,171.429,26.273,8.4661,33.9777,3.8193,0.0748,0.0596,0.0371,80.5494,-0.5734,0.0018,0.2146,-0.461,0.0143,-0.0473,-0.1829,0.2877,-0.0129,0.5734,0.0018,0.2146,0.461,0.0143,0.0473,0.1829,0.2877,0.0129,18.2723,10.919,0.5079,0.9408,0.3644,1.2948,80.6524,67.5301,0.5951,-3.4789,5.3966,0.0,0.0868,0.1288,35.6449
Habano/XL Izq/20260828_172157360_iOS.heic,Habano/XL Izq,20260828_172157360_iOS.heic,habano,xl_izq,hoja_0885,168.1461,25.2464,7.7133,35.9664,4.6816,0.0676,0.0664,0.0396,80.0125,-0.4007,-0.0698,0.0155,-0.0975,-0.3022,-0.0007,-0.1601,0.0431,-0.0142,0.4007,0.0698,0.0155,0.0975,0.3022,0.0007,0.1601,0.0431,0.0142,17.8925,10.7057,0.4886,0.9117,0.3631,1.2883,88.8681,69.4743,0.7728,-1.9374,4.2011,0.0,0.0732,0.1399,39.8793
Habano/XL Izq/20260828_172220217_iOS.heic,Habano/XL Izq,20260828_172220217_iOS.heic,habano,xl_izq,hoja_0886,164.5664,22.3543,8.3182,36.1421,3.3424,0.0723,0.0758,0.0418,77.7468,-0.5627,0.0712,0.1236,-0.3584,0.0256,0.0149,0.3426,0.1288,0.078,0.5627,0.0712,0.1236,0.3584,0.0256,0.0149,0.3426,0.1288,0.078,15.8569,11.0133,0.5325,0.9163,0.33,1.2617,91.3793,67.2283,0.7599,-0.2254,5.5298,0.0,0.0756,0.1372,39.2105
Habano/XL Izq/20260828_172236953_iOS.heic,Habano/XL Izq,20260828_172236953_iOS.heic,habano,xl_izq,hoja_0887,168.5276,21.5537,6.4548,38.7531,3.3858,0.0743,0.0931,0.0422,72.8777,-0.4228,0.0879,0.3152,-0.3367,0.0616,-0.0646,0.0701,0.0167,0.0961,0.4228,0.0879,0.3152,0.3367,0.0616,0.0646,0.0701,0.0167,0.0961,17.5616,10.3433,0.4908,0.8848,0.3191,1.3027,88.8069,69.1605,0.3124,-1.6112,3.2819,0.0,0.0252,0.1413,37.7394
Habano/XL Izq/20260828_172352156_iOS.heic,Habano/XL Izq,20260828_172352156_iOS.heic,habano,xl_izq,hoja_0890,165.0747,24.0051,8.8157,39.3562,3.3376,0.0753,0.0455,0.0388,88.0887,-0.2577,0.0134,0.2645,-0.0185,-0.0549,0.004,-0.1578,-0.0284,0.0471,0.2577,0.0134,0.2645,0.0185,0.0549,0.004,0.1578,0.0284,0.0471,15.4367,9.5703,0.465,0.8636,0.2733,1.2191,93.3138,76.1696,0.2472,-2.1502,2.9926,0.0,0.048,0.1552,45.6022
Habano/XL Izq/20260828_172409059_iOS.heic,Habano/XL Izq,20260828_172409059_iOS.heic,habano,xl_izq,hoja_0891,168.2051,24.4787,9.153,36.783,3.5077,0.0697,0.0648,0.0462,83.9799,-0.6716,-0.0359,0.4715,-0.4169,-0.0243,-0.0431,-0.0422,0.235,-0.0003,0.6716,0.0359,0.4715,0.4169,0.0243,0.0431,0.0422,0.235,0.0003,18.672,9.9498,0.4529,0.9301,0.3346,1.295,89.5539,69.85,0.5129,-1.049,3.7067,0.0,0.0975,0.1456,38.1925
Habano/XL Izq/20260828_172423909_iOS.heic,Habano/XL Izq,20260828_172423909_iOS.heic,habano,xl_izq,hoja_0892,168.7572,21.9065,8.0772,40.81,3.9283,0.068,0.0747,0.0433,78.4262,-0.3714,0.0303,0.2183,0.5623,0.0016,-0.0297,0.1804,-0.0157,0.0444,0.3714,0.0303,0.2183,0.5623,0.0016,0.0297,0.1804,0.0157,0.0444,17.7499,10.601,0.4977,0.9262,0.3298,1.2864,85.2887,75.7351,0.6047,-1.9338,2.8772,0.0,0.095,0.1547,43.6922
Habano/XL Izq/20260828_172442762_iOS.heic,Habano/XL Izq,20260828_172442762_iOS.heic,habano,xl_izq,hoja_0893,167.6802,22.027,7.5119,38.1859,3.319,0.0699,0.0419,0.0524,75.4686,-0.4326,0.0197,0.4437,0.0145,-0.0802,0.0591,-0.2681,-0.013,0.021,0.4326,0.0197,0.4437,0.0145,0.0802,0.0591,0.2681,0.013,0.021,17.0044,10.3582,0.4975,0.9156,0.324,1.3173,93.3464,69.637,0.2141,-1.1962,3.1577,0.0,0.0363,0.1459,40.2186
Habano/XL Izq/20260828_172544288_iOS.heic,Habano/XL Izq,20260828_172544288_iOS.heic,habano,xl_izq,hoja_0895,162.5322,26.0583,9.7697,38.6144,4.2519,0.0697,0.0578,0.0423,95.8595,-0.1552,-0.0403,0.219,0.0942,0.0032,-0.0205,0.1,0.1519,0.0036,0.1552,0.0403,0.219,0.0942,0.0032,0.0205,0.1,0.1519,0.0036,17.3291,10.3835,0.4893,0.8909,0.2979,1.2957,91.7274,76.4688,0.5394,-1.7483,2.8613,0.0,0.0231,0.1559,43.6237
Habano/XL Izq/20260828_172634797_iOS.heic,Habano/XL Izq,20260828_172634797_iOS.heic,habano,xl_izq,hoja_0898,178.6097,22.3682,6.0999,38.719,3.9091,0.073,0.0624,0.0259,80.6348,-0.1444,-0.0097,0.2594,0.4194,-0.0396,-0.0313,0.0387,-0.1296,0.0389,0.1444,0.0097,0.2594,0.4194,0.0396,0.0313,0.0387,0.1296,0.0389,17.9745,9.4142,0.4452,0.9354,0.3018,1.3127,91.6054,67.974,0.6006,-3.7478,3.9743,0.0,0.0757,0.1383,36.9694
Habano/XL Izq/20260828_172707005_iOS.heic,Habano/XL Izq,20260828_172707005_iOS.heic,habano,xl_izq,hoja_0899,165.2329,27.8982,7.652,36.3192,3.5229,0.0718,0.0681,0.0275,78.2082,-0.1209,-0.0867,0.0036,-0.0226,-0.0283,-0.0136,-0.1317,0.3186,0.0016,0.1209,0.0867,0.0036,0.0226,0.0283,0.0136,0.1317,0.3186,0.0016,15.624,10.1494,0.4872,0.8835,0.291,1.2257,99.0226,63.9615,0.3244,0.2415,6.1458,0.0555,0.0376,0.138,41.5982
Habano/XL Izq/20260828_172732214_iOS.heic,Habano/XL Izq,20260828_172732214_iOS.heic,habano,xl_izq,hoja_0900,170.9337,22.9066,7.7144,36.0387,3.3302,0.0722,0.0523,0.0313,78.7964,-0.6868,0.1152,0.1205,-0.7229,0.0418,-0.0197,-0.2592,0.1613,0.0811,0.6868,0.1152,0.1205,0.7229,0.0418,0.0197,0.2592,0.1613,0.0811,16.828,11.3427,0.528,0.8952,0.349,1.3092,97.4177,63.6803,0.5941,-1.7146,4.5006,0.0178,0.0183,0.1397,42.4186
Habano/XL Izq/20260828_172810990_iOS.heic,Habano/XL Izq,20260828_172810990_iOS.heic,habano,xl_izq,hoja_0902,166.414,24.8488,6.0016,31.8985,4.0375,0.0686,0.0696,0.0479,75.166,-0.6413,-0.0408,0.1621,-0.2126,-0.2555,-0.0054,0.2617,0.3335,-0.0166,0.6413,0.0408,0.1621,0.2126,0.2555,0.0054,0.2617,0.3335,0.0166,18.4734,11.2342,0.5372,0.9186,0.369,1.2821,86.7412,67.9817,-0.0537,-8.5878,4.9182,0.0,0.1109,0.1443,39.2712
Habano/XL Izq/20260828_172834220_iOS.heic,Habano/XL Izq,20260828_172834220_iOS.heic,habano,xl_izq,hoja_0903,168.0051,21.9385,8.6004,40.5426,3.3697,0.0775,0.0664,0.0343,73.4837,-0.1318,-0.0778,0.0055,0.4017,-0.0315,-0.0895,-0.0125,0.3478,0.0432,0.1318,0.0778,0.0055,0.4017,0.0315,0.0895,0.0125,0.3478,0.0432,16.4342,9.4659,0.4704,0.8991,0.2794,1.2562,101.3725,66.4851,0.1942,0.6808,4.9817,0.0406,0.049,0.1462,41.2991
Habano/XL Izq/20260828_172851956_iOS.heic,Habano/XL Izq,20260828_172851956_iOS.heic,habano,xl_izq,hoja_0904,166.4056,22.0943,8.6309,33.2009,3.2428,0.0725,0.0677,0.037,76.8305,-0.2806,0.049,0.0568,0.3641,-0.0121,-0.0248,-0.0407,0.0532,0.0654,0.2806,0.049,0.0568,0.3641,0.0121,0.0248,0.0407,0.0532,0.0654,16.6673,11.7095,0.562,0.8948,0.3632,1.2912,93.7436,69.095,0.4376,-3.2453,3.4325,0.0,0.0319,0.1543,40.1737
Habano/XL Izq/20260828_172947916_iOS.heic,Habano/XL Izq,20260828_172947916_iOS.heic,habano,xl_izq,hoja_0906,163.9222,24.7321,9.9079,34.4317,3.4622,0.0656,0.0596,0.0443,84.1614,-0.5759,-0.0138,0.3443,-0.1374,-0.0037,0.017,0.1461,0.0417,0.0443,0.5759,0.0138,0.3443,0.1374,0.0037,0.017,0.1461,0.0417,0.0443,16.4731,11.6796,0.5554,0.914,0.3596,1.2779,101.4678,65.6256,0.6152,-3.2125,2.8814,0.0029,0.0983,0.1518,40.8184
